Domain Code,Domain,Area Code,Area,Item Code,Item,Year,Area harvested (ha),Yield (100 g/ha),Production (t)
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2009,148000.0,7770.0,115000.0
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2010,151774.0,7887.0,119697.44
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2011,155994.0,7982.0,124518.74
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2012,157000.0,8280.0,130000.0
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2013,158000.0,8449.0,133500.0
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2014,164905.0,8313.0,137089.52
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2015,171760.0,8291.0,142405.18
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2016,164888.0,8349.0,137664.9
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2017,163675.0,8359.0,136808.8
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2018,166774.0,8332.0,138959.63
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2019,165113.0,8346.0,137811.11
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2020,165187.0,8346.0,137859.84
QCL,Crops and livestock products,237,Viet Nam,211,Other pulses n.e.c.,2021,165691.0,8341.0,138210.19
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1961,170000.0,96471.0,1640000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1962,170000.0,98235.0,1670000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1963,170000.0,100000.0,1700000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1964,170000.0,101765.0,1730000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1965,170000.0,103529.0,1760000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1966,170000.0,105294.0,1790000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1967,180000.0,101111.0,1820000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1968,180000.0,102778.0,1850000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1969,180000.0,105000.0,1890000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1970,190000.0,101053.0,1920000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1971,190000.0,102105.0,1940000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1972,190000.0,101053.0,1920000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1973,190000.0,100000.0,1900000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1974,190000.0,100000.0,1900000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1975,200000.0,97500.0,1950000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1976,200000.0,100000.0,2000000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1977,210000.0,97619.0,2050000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1978,215000.0,97674.0,2100000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1979,220000.0,97727.0,2150000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1980,220000.0,98400.0,2164800.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1981,220000.0,104545.0,2300000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1982,220000.0,105909.0,2330000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1983,220000.0,113636.0,2500000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1984,225000.0,117733.0,2649000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1985,230000.0,101913.0,2344000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1986,240000.0,111083.0,2666000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1987,244460.0,109519.0,2677300.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1988,243000.0,108300.0,2631700.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1989,247000.0,114008.0,2816000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1990,261100.0,112352.0,2933500.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1991,268500.0,119691.0,3213700.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1992,279400.0,118286.0,3304900.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1993,293300.0,118817.0,3484900.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1994,304500.0,124591.0,3793800.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1995,331400.0,126313.0,4186000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1996,359400.0,130965.0,4706900.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1997,377000.0,131828.0,4969900.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1998,401400.0,128301.0,5150000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",1999,459100.0,117452.0,5392200.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2000,452900.0,124356.0,5632100.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2001,494500.0,126954.0,6277898.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2002,500000.0,124706.0,6235315.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2003,510000.0,124045.0,6326274.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2004,520000.0,124038.0,6450000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2005,525000.0,125714.0,6600000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2006,512009.0,132024.0,6759762.93
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2007,468702.0,142967.0,6700886.56
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2008,427606.0,154459.0,6604759.2
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2009,400000.0,162500.0,6500000.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2010,425927.0,162445.0,6918967.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2011,361524.0,157151.0,5681386.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2012,705619.0,161219.0,11375934.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2013,847472.0,143833.0,12189458.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2014,881712.0,147555.0,13010090.0
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2015,802866.0,165036.0,13250187.91
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2016,816822.0,169132.0,13815107.49
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2017,842638.0,168951.0,14236488.6
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2018,865681.0,171883.0,14879631.06
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2019,847509.0,178407.0,15120122.52
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2020,853824.0,180948.0,15449738.56
QCL,Crops and livestock products,237,Viet Nam,463,"Other vegetables, fresh n.e.c.",2021,859729.0,182206.0,15664793.11
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1991,250.0,120000.0,3000.0
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1992,183.0,120972.0,2217.51
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1993,218.0,121528.0,2653.11
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1994,279.0,122079.0,3402.65
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1995,346.0,122626.0,4240.06
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1996,411.0,123167.0,5068.04
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1997,476.0,123703.0,5884.5
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1998,294.0,124218.0,3652.0
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,1999,643.0,124558.0,8010.48
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2000,752.0,124875.0,9395.06
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2001,871.0,125185.0,10907.93
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2002,1015.0,125483.0,12737.33
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2003,1199.0,125753.0,15077.85
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2004,1432.0,125915.0,18027.54
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2005,1707.0,125994.0,21504.49
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2006,1950.0,126316.0,24635.37
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2007,2208.0,126561.0,27944.31
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2008,2517.0,126801.0,31918.27
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2009,2867.0,115981.0,33254.97
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2010,3243.0,116944.0,37924.85
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2011,3628.0,118492.0,42986.89
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2012,4093.0,120036.0,49133.89
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2013,4589.0,121576.0,55796.14
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2014,5106.0,123110.0,62863.42
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2015,5647.0,124634.0,70377.3
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2016,6215.0,126145.0,78394.67
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2017,6869.0,124559.0,85564.23
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2018,7678.0,121013.0,92914.0
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2019,7892.0,138201.0,109068.0
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2020,8051.0,142324.0,114585.0
QCL,Crops and livestock products,237,Viet Nam,600,Papayas,2021,8203.0,140451.0,115212.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1961,300.0,15000.0,450.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1962,300.0,15000.0,450.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1963,300.0,15000.0,450.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1964,300.0,15000.0,450.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1965,350.0,17286.0,605.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1966,390.0,11282.0,440.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1967,390.0,12051.0,470.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1968,350.0,12857.0,450.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1969,370.0,11757.0,435.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1970,340.0,12059.0,410.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1971,350.0,13571.0,475.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1972,260.0,19231.0,500.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1973,325.0,10923.0,355.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1974,320.0,10938.0,350.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1975,320.0,10938.0,350.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1976,810.0,8901.0,721.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1977,414.0,10870.0,450.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1978,403.0,7370.0,297.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1979,628.0,5032.0,316.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1980,426.0,13052.0,556.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1981,900.0,9456.0,851.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1982,1200.0,7242.0,869.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1983,1583.0,6715.0,1063.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1984,1921.0,6158.0,1183.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1985,2176.0,6052.0,1317.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1986,3900.0,9197.0,3587.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1987,5900.0,8102.0,4780.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1988,7600.0,8124.0,6174.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1989,7964.0,11562.0,9208.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1990,9196.0,12190.0,11210.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1991,8863.0,13020.0,11540.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1992,6400.0,15905.0,10179.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1993,6700.0,14552.0,9750.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1994,6500.0,17800.0,11570.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1995,7000.0,17286.0,12100.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1996,7500.0,18267.0,13700.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1997,9800.0,33163.0,32500.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1998,12800.0,22344.0,28600.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",1999,17600.0,22898.0,40300.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2000,14900.0,34228.0,51000.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2001,17500.0,32971.0,57700.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2002,25100.0,32191.0,80800.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2003,30600.0,29144.0,89180.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2004,36200.0,26359.0,95420.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2005,39400.0,26495.0,104390.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2006,40500.0,25326.0,102570.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2007,41100.0,28246.0,116090.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2008,42400.0,30189.0,128000.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2009,44200.0,31674.0,140000.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2010,44300.0,23792.0,105400.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2011,45070.0,24842.0,111964.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2012,48519.0,24789.0,120276.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2013,50998.0,24515.0,125023.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2014,58527.0,25930.0,151761.0
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2015,67841.0,26059.0,176788.6
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2016,81790.0,26462.0,216432.03
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2017,93507.0,27011.0,252575.72
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2018,107392.0,24458.0,262658.45
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2019,111071.0,23845.0,264853.73
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2020,112881.0,23936.0,270192.29
QCL,Crops and livestock products,237,Viet Nam,687,"Pepper (Piper spp.), raw",2021,115095.0,25037.0,288167.21
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1961,8000.0,75000.0,60000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1962,9000.0,75556.0,68000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1963,9000.0,84444.0,76000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1964,10000.0,85000.0,85000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1965,10000.0,94000.0,94000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1966,12000.0,83333.0,100000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1967,14000.0,85714.0,120000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1968,16000.0,87500.0,140000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1969,18000.0,88889.0,160000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1970,19000.0,94737.0,180000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1971,19000.0,100000.0,190000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1972,20000.0,100000.0,200000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1973,19000.0,94737.0,180000.0
QCL,Crops and livestock products,237,Viet Nam,574,Pineapples,1974,20000.0,100000.0,200000.0
