,Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
152,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2011,2011,t,4027.94,I,Imputed value,
153,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,2012,ha,6500,E,Estimated value,
154,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,2012,100 g/ha,6308,E,Estimated value,
155,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2012,2012,t,4100,E,Estimated value,
156,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,2013,ha,6500,E,Estimated value,
157,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,2013,100 g/ha,6462,E,Estimated value,
158,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2013,2013,t,4200,E,Estimated value,
159,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,2014,ha,6589,I,Imputed value,
160,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,2014,100 g/ha,6473,E,Estimated value,
161,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2014,2014,t,4265.25,I,Imputed value,
162,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,2015,ha,6796,I,Imputed value,
163,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,2015,100 g/ha,6430,E,Estimated value,
164,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2015,2015,t,4370.04,I,Imputed value,
165,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,2016,ha,6628,E,Estimated value,
166,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,2016,100 g/ha,6724,E,Estimated value,
167,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2016,2016,t,4457.06,I,Imputed value,
168,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,2017,ha,12038,I,Imputed value,
169,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,2017,100 g/ha,6596,E,Estimated value,
170,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2017,2017,t,7940.54,I,Imputed value,
171,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,2018,ha,16895,I,Imputed value,
172,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,2018,100 g/ha,6556,E,Estimated value,
173,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2018,2018,t,11076.08,I,Imputed value,
174,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,2019,ha,22700,E,Estimated value,
175,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,2019,100 g/ha,6608,E,Estimated value,
176,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2019,2019,t,15000,E,Estimated value,
177,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2020,ha,22700,E,Estimated value,
178,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2020,100 g/ha,6608,E,Estimated value,
179,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2020,2020,t,15000,E,Estimated value,
180,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,2021,ha,25817,I,Imputed value,
181,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,2021,100 g/ha,6443,E,Estimated value,
182,QCL,Crops and livestock products,237,Viet Nam,5510,Production,711,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",2021,2021,t,16632.82,I,Imputed value,
183,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,572,Avocados,2017,2017,ha,0,M,"Missing value (data cannot exist, not applicable)",
184,QCL,Crops and livestock products,237,Viet Nam,5510,Production,572,Avocados,2017,2017,t,0,M,"Missing value (data cannot exist, not applicable)",
185,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,572,Avocados,2018,2018,ha,15796,A,Official figure,
186,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,572,Avocados,2018,2018,100 g/ha,49300,A,Official figure,
187,QCL,Crops and livestock products,237,Viet Nam,5510,Production,572,Avocados,2018,2018,t,77874,A,Official figure,
188,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,572,Avocados,2019,2019,ha,10018,A,Official figure,
189,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,572,Avocados,2019,2019,100 g/ha,110321,A,Official figure,
190,QCL,Crops and livestock products,237,Viet Nam,5510,Production,572,Avocados,2019,2019,t,110520,A,Official figure,
191,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,572,Avocados,2020,2020,ha,12927,A,Official figure,
192,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,572,Avocados,2020,2020,100 g/ha,122913,A,Official figure,
193,QCL,Crops and livestock products,237,Viet Nam,5510,Production,572,Avocados,2020,2020,t,158889,A,Official figure,
194,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,572,Avocados,2021,2021,ha,16538,A,Official figure,
195,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,572,Avocados,2021,2021,100 g/ha,128780,A,Official figure,
196,QCL,Crops and livestock products,237,Viet Nam,5510,Production,572,Avocados,2021,2021,t,212977,A,Official figure,
197,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1961,1961,ha,36300,E,Estimated value,
198,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1961,1961,100 g/ha,99174,E,Estimated value,
199,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1961,1961,t,360000,E,Estimated value,
200,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1962,1962,ha,37000,E,Estimated value,
201,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1962,1962,100 g/ha,97838,E,Estimated value,
202,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1962,1962,t,362000,E,Estimated value,
203,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1963,1963,ha,39000,E,Estimated value,
204,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1963,1963,100 g/ha,98718,E,Estimated value,
205,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1963,1963,t,385000,E,Estimated value,
206,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1964,1964,ha,40000,E,Estimated value,
207,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1964,1964,100 g/ha,100000,E,Estimated value,
208,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1964,1964,t,400000,E,Estimated value,
209,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1965,1965,ha,40000,E,Estimated value,
210,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1965,1965,100 g/ha,102500,E,Estimated value,
211,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1965,1965,t,410000,E,Estimated value,
212,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1966,1966,ha,39000,E,Estimated value,
213,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1966,1966,100 g/ha,106410,E,Estimated value,
214,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1966,1966,t,415000,E,Estimated value,
215,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1967,1967,ha,39000,E,Estimated value,
216,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1967,1967,100 g/ha,110256,E,Estimated value,
217,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1967,1967,t,430000,E,Estimated value,
218,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1968,1968,ha,39000,E,Estimated value,
219,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1968,1968,100 g/ha,115385,E,Estimated value,
220,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1968,1968,t,450000,E,Estimated value,
221,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1969,1969,ha,40000,E,Estimated value,
222,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1969,1969,100 g/ha,115000,E,Estimated value,
223,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1969,1969,t,460000,E,Estimated value,
224,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1970,1970,ha,41000,E,Estimated value,
225,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1970,1970,100 g/ha,113415,E,Estimated value,
226,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1970,1970,t,465000,E,Estimated value,
227,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1971,1971,ha,42000,E,Estimated value,
228,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1971,1971,100 g/ha,111905,E,Estimated value,
229,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1971,1971,t,470000,E,Estimated value,
230,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1972,1972,ha,46000,E,Estimated value,
231,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1972,1972,100 g/ha,103261,E,Estimated value,
232,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1972,1972,t,475000,E,Estimated value,
233,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1973,1973,ha,48000,E,Estimated value,
234,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1973,1973,100 g/ha,99583,E,Estimated value,
235,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1973,1973,t,478000,E,Estimated value,
236,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1974,1974,ha,53000,E,Estimated value,
237,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1974,1974,100 g/ha,94340,E,Estimated value,
238,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1974,1974,t,500000,E,Estimated value,
239,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1975,1975,ha,50000,E,Estimated value,
240,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1975,1975,100 g/ha,96000,E,Estimated value,
241,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1975,1975,t,480000,E,Estimated value,
242,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1976,1976,ha,54000,E,Estimated value,
243,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1976,1976,100 g/ha,101852,E,Estimated value,
244,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1976,1976,t,550000,E,Estimated value,
245,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1977,1977,ha,56000,E,Estimated value,
246,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1977,1977,100 g/ha,107143,E,Estimated value,
247,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1977,1977,t,600000,E,Estimated value,
248,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1978,1978,ha,58000,E,Estimated value,
249,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1978,1978,100 g/ha,115517,E,Estimated value,
250,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1978,1978,t,670000,E,Estimated value,
251,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1979,1979,ha,58400,A,Official figure,
252,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1979,1979,100 g/ha,132123,E,Estimated value,
253,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1979,1979,t,771600,A,Official figure,
254,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1980,1980,ha,67200,A,Official figure,
255,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1980,1980,100 g/ha,133140,E,Estimated value,
256,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1980,1980,t,894700,A,Official figure,
257,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1981,1981,ha,73000,E,Estimated value,
258,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1981,1981,100 g/ha,123288,E,Estimated value,
259,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1981,1981,t,900000,E,Estimated value,
260,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1982,1982,ha,74000,E,Estimated value,
261,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1982,1982,100 g/ha,128378,E,Estimated value,
262,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1982,1982,t,950000,E,Estimated value,
263,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1983,1983,ha,76000,E,Estimated value,
264,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1983,1983,100 g/ha,118421,E,Estimated value,
265,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1983,1983,t,900000,E,Estimated value,
266,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1984,1984,ha,78000,E,Estimated value,
267,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1984,1984,100 g/ha,128205,E,Estimated value,
268,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1984,1984,t,1000000,E,Estimated value,
269,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1985,1985,ha,80000,E,Estimated value,
270,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1985,1985,100 g/ha,135000,E,Estimated value,
271,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1985,1985,t,1080000,E,Estimated value,
272,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1986,1986,ha,80000,E,Estimated value,
273,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1986,1986,100 g/ha,153013,I,Imputed value,
274,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1986,1986,t,1224100,A,Official figure,
275,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1987,1987,ha,80000,E,Estimated value,
276,QCL,Crops and livestock products,237,Viet Nam,5419,Yield,486,Bananas,1987,1987,100 g/ha,143750,E,Estimated value,
277,QCL,Crops and livestock products,237,Viet Nam,5510,Production,486,Bananas,1987,1987,t,1150000,E,Estimated value,
278,QCL,Crops and livestock products,237,Viet Nam,5312,Area harvested,486,Bananas,1988,1988,ha,83000,A,Official figure,
